age,gender,caste,income,zip_code,education,loan_amount,credit_score,approved
48,female,sc,63867.07,301-398,postgraduate,23509.11,598.36,0
39,male,general,116993.46,100-764,high_school,19784.09,633.6,1
54,female,obc,37989.6,202-651,postgraduate,25375.07,590.4,0
27,male,general,79767.16,100-639,graduate,36552.12,703.08,1
27,female,obc,65017.92,202-716,postgraduate,15443.32,656.69,0
35,female,obc,40342.56,200-681,high_school,32762.75,717.73,1
35,male,general,97410.97,100-885,graduate,26937.18,626.34,1
56,male,general,103722.04,102-611,postgraduate,28367.14,709.23,1
59,female,general,49061.97,100-460,high_school,24723.62,711.89,0
41,male,obc,92856.2,200-788,high_school,18543.4,691.65,0
43,male,obc,74029.05,202-333,graduate,29003.77,681.7,1
33,male,sc,102755.96,301-782,high_school,29669.55,687.55,0
44,male,general,97893.05,102-351,graduate,17795.78,629.91,1
52,female,sc,46539.1,300-531,graduate,12953.37,620.86,1
52,female,obc,45666.02,200-764,graduate,25767.77,,0
63,male,general,100448.1,101-664,postgraduate,31792.49,659.72,1
46,male,general,114011.1,100-177,graduate,34045.81,704.94,1
35,male,obc,80198.95,202-501,high_school,35829.91,765.3,1
24,male,general,88844.97,100-829,high_school,28342.52,654.86,1
51,female,general,56470.03,100-996,graduate,22631.09,647.0,0
56,male,general,116776.9,101-519,high_school,24980.61,662.16,1
45,female,general,40279.03,100-177,high_school,13811.41,682.14,1
61,female,general,84998.31,101-429,graduate,18856.19,,1
34,female,general,61719.23,101-540,high_school,24520.79,678.44,1
23,female,sc,54497.39,301-166,high_school,22600.25,794.32,1
48,male,obc,86231.11,201-876,high_school,25828.08,,1
26,male,obc,94354.41,202-584,postgraduate,12626.46,722.95,0
24,male,obc,80782.82,201-474,high_school,14636.78,677.97,1
51,female,obc,77817.36,202-457,high_school,31980.34,735.65,0
40,female,general,82385.96,102-125,graduate,17499.9,668.71,0
47,male,general,81232.27,101-566,graduate,18914.36,644.57,1
53,male,general,104344.54,101-527,postgraduate,25855.32,729.79,1
37,male,obc,86009.09,200-410,graduate,16619.32,676.85,0
47,female,obc,63722.87,201-692,graduate,34956.97,693.49,0
44,female,general,88352.11,101-469,graduate,13688.53,734.0,1
46,female,obc,53563.52,201-614,high_school,25013.72,,1
51,female,st,66971.69,400-895,high_school,18262.73,671.79,0
37,male,general,101399.75,102-427,graduate,26405.69,650.55,1
43,female,obc,60283.61,202-457,graduate,20522.82,,0
47,female,obc,68143.65,200-878,graduate,24787.13,661.21,0
27,male,obc,94477.77,200-421,graduate,35991.53,,1
30,female,obc,46783.05,201-494,postgraduate,18812.98,695.78,0
24,male,obc,82505.87,200-819,graduate,18738.07,695.55,1
29,female,general,52366.47,101-632,high_school,22156.89,,1
40,female,obc,59127.34,201-939,graduate,38266.17,676.16,0
62,female,sc,74330.49,300-523,graduate,24192.32,,0
61,male,general,103134.39,102-530,high_school,36107.82,666.32,1
54,male,st,61943.75,400-138,graduate,23407.8,700.39,1
45,female,general,63172.85,100-277,graduate,35706.73,669.89,1
29,female,obc,66270.75,200-585,graduate,28666.52,795.12,0
36,male,obc,101417.24,201-268,postgraduate,29991.1,660.71,1
54,female,obc,53889.26,201-507,graduate,12078.09,665.69,0
60,male,sc,66175.95,300-354,high_school,10742.67,686.31,0
63,female,general,66211.2,102-118,postgraduate,34631.81,665.33,1
38,female,obc,70966.42,200-527,high_school,34519.94,697.3,0
42,male,obc,94287.85,200-680,postgraduate,46793.1,747.6,1
43,male,sc,71114.52,301-404,high_school,11626.42,,0
23,non-binary,obc,97064.66,200-798,postgraduate,29372.19,690.13,1
26,female,st,52616.58,400-231,postgraduate,15785.61,667.4,0
22,female,sc,58211.94,300-182,postgraduate,18334.59,652.22,0
53,male,general,85732.46,102-940,postgraduate,20479.78,685.31,1
30,non-binary,sc,80491.11,301-928,graduate,28441.2,680.42,1
51,male,st,90005.86,401-465,postgraduate,19023.77,744.53,0
37,male,general,99405.29,102-477,graduate,25302.91,627.25,1
55,male,obc,74876.83,202-865,postgraduate,32488.31,760.0,1
26,female,general,82316.42,102-576,graduate,35151.76,671.93,1
35,female,obc,73596.64,201-205,graduate,31233.3,688.17,1
30,female,general,81209.07,101-203,graduate,29066.81,621.43,1
40,female,obc,63518.41,201-217,graduate,23725.3,710.91,0
45,male,general,93951.94,101-801,graduate,19879.61,627.17,1
28,male,obc,88450.7,200-641,graduate,29851.1,700.54,1
50,male,general,126905.97,100-369,postgraduate,15541.82,695.16,1
63,male,obc,83405.75,200-245,graduate,26072.16,662.09,0
22,male,obc,74392.57,201-210,high_school,15318.9,566.41,1
24,female,obc,57774.41,202-766,high_school,24628.5,798.83,1
62,female,general,59536.22,100-896,graduate,15516.61,622.02,1
49,female,general,84637.86,101-577,graduate,21394.93,695.0,1
61,male,obc,72016.11,202-794,graduate,18916.42,639.86,0
52,female,st,46141.93,400-354,graduate,17830.98,737.64,1
52,male,general,97667.32,101-626,postgraduate,24213.79,659.13,1
27,male,obc,108756.1,202-493,postgraduate,3185.79,638.64,1
43,male,general,104983.85,101-178,postgraduate,8777.69,712.73,1
37,male,obc,113666.24,201-538,graduate,32233.41,610.04,1
57,male,general,99841.1,101-861,high_school,26327.31,657.27,1
22,female,obc,60149.33,201-146,graduate,18489.7,717.96,1
21,male,general,106977.79,102-528,high_school,33765.13,762.88,1
45,male,general,75859.75,101-885,high_school,19247.4,627.07,1
63,male,general,71061.61,101-810,graduate,19782.76,646.36,1
64,female,general,80667.69,102-543,high_school,17949.53,699.37,1
47,male,obc,93947.94,202-254,high_school,42159.57,570.14,1
39,male,st,95496.05,401-862,postgraduate,27115.92,754.67,0
33,female,obc,51066.79,200-237,graduate,26761.4,,0
64,male,st,99986.97,400-348,high_school,29197.61,655.94,1
29,female,obc,72385.02,202-211,graduate,8325.61,,1
26,male,general,94564.31,100-512,graduate,19653.92,682.82,1
43,male,general,97902.87,101-665,postgraduate,29094.88,,1
38,male,general,99856.99,101-843,graduate,24963.02,,1
42,female,general,55005.75,101-514,graduate,44848.77,538.37,1
60,male,sc,78109.8,300-972,high_school,20183.28,618.29,0
32,female,obc,67635.71,200-635,graduate,33488.65,644.98,1
59,male,obc,85048.13,202-643,postgraduate,32254.04,627.77,0
30,female,obc,42428.14,201-257,postgraduate,26285.39,747.08,1
35,male,general,99128.44,102-270,graduate,27919.63,588.79,1
21,male,obc,102704.48,202-618,high_school,22388.2,,0
50,male,general,109959.48,101-748,postgraduate,7241.48,,1
58,female,general,74452.35,102-284,postgraduate,28142.65,605.15,1
59,male,general,106456.3,101-535,postgraduate,28855.86,,1
28,non-binary,general,90325.13,100-420,high_school,30270.81,668.17,1
54,female,obc,64115.18,200-494,high_school,25567.87,641.39,1
27,non-binary,general,46835.17,100-299,graduate,33733.61,693.01,1
48,male,general,111236.94,102-226,graduate,17206.09,,1
51,female,st,41493.54,400-388,postgraduate,38215.49,732.57,1
27,female,st,38167.72,400-881,high_school,16108.76,672.16,0
25,female,obc,47552.3,202-823,high_school,24029.45,656.69,0
24,non-binary,obc,107284.09,202-191,graduate,31127.86,733.53,1
52,female,sc,61667.67,301-178,high_school,20365.42,692.55,0
48,female,general,52417.37,100-543,graduate,31741.05,722.6,1
26,female,obc,53432.17,202-349,graduate,21914.93,743.18,1
43,male,general,94989.85,100-840,postgraduate,26063.2,663.84,1
56,female,general,74593.65,100-537,graduate,23369.84,,1
31,male,st,85910.09,400-866,postgraduate,19808.66,726.41,0
47,female,sc,42499.51,301-197,graduate,45259.68,545.21,0
33,female,st,58440.05,400-972,high_school,17442.27,674.4,0
32,male,sc,74943.37,301-789,high_school,4424.99,667.63,0
38,male,obc,105656.81,200-757,graduate,17767.27,700.57,0
36,male,sc,84288.15,301-945,postgraduate,26181.66,635.94,0
42,male,obc,80369.32,201-522,high_school,21608.32,740.25,1
30,male,obc,100645.36,201-233,graduate,34167.18,639.42,1
38,female,general,72365.43,102-546,high_school,33839.65,654.75,1
48,female,obc,56351.88,200-832,postgraduate,22134.48,643.46,0
38,female,general,77221.29,100-872,graduate,9859.95,747.64,1
49,male,obc,99807.64,200-539,high_school,13451.66,565.29,1
26,male,general,111825.51,101-758,graduate,24710.18,778.28,1
27,male,obc,100941.94,200-322,graduate,10919.41,761.04,1
59,female,general,64004.74,100-307,graduate,21689.91,648.93,1
41,male,general,71332.58,101-627,high_school,37791.73,736.48,1
47,male,obc,93613.05,202-479,high_school,28085.5,687.15,0
53,male,general,99785.26,101-244,graduate,25411.01,,0
27,female,st,54716.76,400-784,graduate,15633.05,732.29,1
63,male,obc,48847.76,201-578,graduate,26635.64,800.62,1
39,female,general,76503.62,101-567,postgraduate,22673.28,594.08,1
60,female,general,54231.3,102-270,graduate,27147.73,690.52,1
39,female,sc,65100.12,300-316,graduate,31543.88,585.17,0
38,male,obc,114809.59,200-722,graduate,33083.11,651.47,1
47,male,general,91460.83,102-865,postgraduate,26160.02,803.73,1
29,male,general,101138.78,100-259,postgraduate,29607.31,705.75,0
47,male,sc,83958.89,301-830,postgraduate,20392.17,734.15,0
64,female,st,61358.17,401-808,graduate,35193.12,708.27,0
49,male,general,96448.23,102-832,postgraduate,17015.89,704.78,1
24,male,general,87762.28,100-622,postgraduate,23132.78,651.27,1
51,male,general,82330.81,101-416,postgraduate,36129.56,641.02,1
22,female,general,89266.52,102-793,graduate,20665.04,649.8,0
25,male,sc,89639.74,301-531,graduate,12932.93,,1
33,female,st,65627.21,401-299,postgraduate,21303.25,675.49,0
34,male,st,87586.88,400-461,graduate,37525.61,693.19,0
21,non-binary,sc,78660.75,300-511,postgraduate,4563.37,645.94,0
21,female,general,54456.46,101-554,graduate,25921.54,672.81,0
55,male,st,83164.54,400-906,graduate,19293.97,708.88,0
41,male,general,102076.81,100-469,postgraduate,23491.29,728.66,1
29,male,general,113097.37,102-356,graduate,21863.1,614.12,1
39,male,obc,128423.07,201-965,graduate,33644.35,636.29,1
51,male,general,100705.26,101-317,high_school,25484.27,721.41,1
53,female,sc,46244.59,300-109,graduate,34094.81,712.4,0
33,female,st,37261.0,400-863,high_school,36557.18,753.94,1
28,male,sc,70832.59,300-958,graduate,25269.07,751.66,1
63,female,sc,44662.33,301-713,high_school,21764.52,812.82,0
48,male,general,54384.85,102-466,high_school,28394.66,663.9,1
64,non-binary,general,67040.83,102-588,graduate,30131.68,766.82,1
34,male,sc,93534.37,300-847,postgraduate,14620.38,,0
25,female,obc,64055.6,202-895,postgraduate,27124.57,811.67,1
37,female,st,50379.26,400-192,postgraduate,22717.96,705.01,0
35,male,general,72292.66,101-880,graduate,21216.86,709.81,1
52,male,general,109705.74,102-654,high_school,18781.5,734.45,1
52,male,general,102165.39,102-129,high_school,19368.52,,1
24,female,obc,62818.96,201-197,high_school,36300.77,,0
46,female,sc,24664.73,301-140,high_school,21724.07,686.36,0
36,female,st,47129.18,401-952,high_school,35293.83,699.01,0
48,female,general,73072.06,100-483,high_school,26179.24,,0
38,female,obc,62600.06,200-743,postgraduate,14805.57,627.79,0
44,male,general,97687.13,102-101,high_school,26716.91,764.71,1
52,male,general,104596.25,101-813,postgraduate,14308.72,665.39,1
33,female,general,69166.35,100-533,graduate,30464.31,664.63,1
29,male,obc,100095.45,200-930,postgraduate,23130.04,670.99,0
52,female,obc,51190.31,201-568,graduate,32696.64,663.21,0
62,male,general,77881.2,102-809,high_school,37901.91,706.76,1
40,male,obc,97683.05,200-665,postgraduate,9381.89,,1
64,female,sc,65053.72,300-567,postgraduate,20849.69,602.42,1
29,male,general,102265.63,102-952,graduate,14114.86,665.27,1
57,male,general,96842.21,102-545,postgraduate,44424.35,705.12,1
64,male,obc,86463.43,202-902,graduate,21037.19,602.87,1
34,female,sc,58453.8,301-132,postgraduate,13163.99,712.0,1
27,female,sc,60810.2,300-691,postgraduate,45163.05,744.93,0
50,male,general,101150.16,102-919,postgraduate,18465.34,761.4,0
59,male,obc,127499.95,200-908,graduate,10403.25,698.57,1
24,male,st,69108.75,401-536,postgraduate,14574.41,580.74,0
49,non-binary,general,121663.9,101-524,postgraduate,26288.72,715.62,1
59,male,obc,73404.5,202-828,high_school,25411.73,733.19,0
22,non-binary,st,68899.36,400-401,high_school,17475.98,641.69,0
43,female,general,50272.2,100-942,high_school,20634.57,676.0,1
24,male,obc,95287.41,201-325,graduate,25477.73,706.6,1
28,female,sc,69249.72,300-166,graduate,36915.21,778.3,0
42,female,general,67456.16,101-793,high_school,27999.51,665.93,0
35,male,obc,104623.13,200-463,high_school,19931.51,729.02,0
24,male,obc,85068.45,201-419,graduate,22944.17,697.4,1
56,female,sc,26801.9,301-388,postgraduate,31927.39,690.97,0
29,female,st,62773.93,400-981,graduate,40120.6,753.18,1
59,female,sc,55928.94,301-613,graduate,15058.52,,0
28,non-binary,general,69785.4,101-991,high_school,35026.99,692.67,1
43,male,sc,77752.14,300-408,high_school,22184.99,681.5,1
52,female,st,59692.14,401-472,high_school,10381.96,597.12,0
42,female,obc,51596.54,202-290,graduate,8599.89,747.79,0
39,male,obc,96253.43,200-486,postgraduate,37007.57,725.6,0
54,male,general,111640.92,102-155,high_school,38080.22,681.86,1
21,male,sc,112340.98,301-100,postgraduate,19878.26,665.62,0
57,female,general,86663.37,101-507,graduate,23090.7,680.01,1
51,male,general,97264.44,100-770,postgraduate,8958.77,718.91,1
54,female,st,57607.31,400-492,graduate,31858.37,682.91,0
39,male,st,76396.52,401-565,postgraduate,24744.58,643.29,0
37,male,st,75480.99,400-500,high_school,11029.5,651.56,1
46,female,obc,75208.45,201-573,graduate,26842.67,679.33,0
49,male,general,90694.86,102-797,graduate,12495.08,628.71,1
61,female,obc,68125.39,200-822,postgraduate,30017.47,698.33,1
58,male,general,81524.87,102-853,postgraduate,15254.74,636.38,1
23,female,sc,74684.38,301-290,graduate,28033.62,627.51,0
27,male,obc,86485.61,201-511,graduate,19122.71,850.0,1
62,non-binary,general,91731.71,102-847,high_school,3708.71,786.69,1
38,female,general,57146.48,100-946,graduate,33965.45,687.92,1
46,male,general,84406.05,102-588,postgraduate,34458.41,726.81,1
23,male,sc,102092.44,300-543,postgraduate,20303.95,736.15,0
25,male,obc,82235.89,202-787,graduate,27469.83,675.85,0
38,female,general,45049.4,101-991,postgraduate,28943.6,695.55,1
52,female,general,52440.83,100-482,postgraduate,29234.41,665.58,0
54,male,general,106993.92,101-248,postgraduate,40530.39,749.06,1
60,male,general,105648.69,101-850,postgraduate,28751.18,749.82,1
29,female,st,43324.98,401-738,graduate,21781.09,765.91,1
29,female,obc,54155.94,200-230,graduate,28851.25,694.63,0
44,female,general,76422.22,101-390,postgraduate,21130.47,799.23,0
45,male,sc,101922.89,300-597,postgraduate,15410.01,,0
22,female,general,66036.81,102-757,graduate,35977.66,,1
40,non-binary,general,84259.34,100-801,graduate,29807.44,654.52,1
60,male,obc,103228.06,201-240,high_school,8245.42,608.64,0
28,male,general,125142.05,101-294,graduate,18847.01,,1
57,male,obc,74819.98,202-768,high_school,31818.77,716.32,1
40,female,sc,46137.87,301-204,postgraduate,10925.58,708.55,0
44,male,st,74909.37,400-547,graduate,18223.6,660.17,0
49,female,general,78585.34,102-590,postgraduate,48953.59,633.52,1
52,female,obc,59473.15,201-405,graduate,22020.25,,0
49,female,general,71371.44,100-815,high_school,34744.24,687.62,1
25,female,obc,64705.8,202-149,high_school,38504.2,671.74,0
33,male,general,95024.32,101-798,high_school,16823.52,573.27,1
58,female,obc,64503.55,200-680,postgraduate,27397.29,,0
22,male,general,109418.61,101-555,high_school,43529.38,656.92,1
52,female,st,40411.8,401-884,postgraduate,29135.72,748.11,0
43,female,sc,53421.61,300-281,high_school,46289.67,641.19,1
26,female,general,49986.11,101-819,graduate,19267.98,688.52,1
26,female,sc,58671.8,301-268,high_school,41173.87,733.48,0
64,male,general,92262.6,100-990,postgraduate,25150.07,725.89,1
22,female,sc,70469.4,300-129,graduate,22052.68,,0
21,female,general,66932.47,101-597,high_school,30760.37,708.01,1
21,female,general,60786.25,100-251,postgraduate,23996.87,717.18,1
48,male,obc,87546.06,200-466,high_school,24238.88,671.86,1
61,male,obc,115127.94,202-233,graduate,29366.73,618.75,1
28,female,obc,41018.87,201-274,postgraduate,8730.39,645.65,0
56,male,obc,82214.77,202-154,high_school,17812.09,659.14,0
52,female,general,67504.11,100-107,graduate,31503.79,681.43,1
31,female,general,58090.03,101-746,high_school,33923.77,,1
24,female,obc,69869.54,200-507,postgraduate,28215.05,729.91,0
42,male,obc,90209.2,200-140,graduate,27482.83,635.12,1
24,female,general,70583.79,100-944,postgraduate,28621.08,781.01,1
25,male,general,96649.59,101-698,graduate,33620.19,675.66,1
41,male,obc,89557.36,200-337,high_school,12163.95,716.98,1
56,female,obc,44928.47,202-494,high_school,20414.73,628.36,0
64,male,sc,85965.29,300-539,postgraduate,24330.14,655.13,0
48,male,obc,66312.28,201-612,postgraduate,26762.11,737.09,1
33,male,obc,81592.55,201-870,graduate,6013.25,631.66,1
35,male,obc,97848.87,200-630,graduate,13683.46,683.03,0
47,female,general,83655.63,102-979,high_school,24850.06,705.9,1
28,male,general,127891.83,102-753,graduate,34118.27,,1
43,male,general,89004.44,100-988,graduate,21228.64,582.24,1
54,female,sc,43388.26,300-595,graduate,18997.99,729.91,0
58,male,general,102311.97,101-709,postgraduate,29758.02,837.49,1
23,female,obc,89179.56,202-763,high_school,22047.36,705.24,0
33,non-binary,obc,93958.43,200-778,graduate,32928.09,715.79,0
32,female,general,52508.89,102-121,graduate,23008.07,631.38,1
45,female,sc,53532.87,301-214,graduate,14963.06,,0
29,male,obc,102905.14,201-304,graduate,37785.37,659.28,1
62,female,general,79875.96,101-344,graduate,36135.35,744.0,1
61,male,sc,91786.07,301-913,high_school,16400.68,713.4,0
35,male,obc,84717.52,202-749,postgraduate,28561.33,714.74,0
38,female,general,75161.51,101-228,graduate,22059.98,,1
40,male,obc,104010.91,201-483,postgraduate,30571.58,710.88,0
22,female,obc,49951.72,200-318,high_school,17118.8,695.59,0
60,female,general,85623.3,100-846,graduate,32846.58,733.31,1
55,non-binary,st,77387.43,400-925,graduate,35754.56,640.07,0
35,male,obc,80612.54,202-247,high_school,16473.92,666.86,1
45,male,obc,103948.74,200-474,graduate,25609.3,760.74,1
37,female,general,78383.59,100-956,high_school,35943.69,,0
31,male,general,106916.14,102-690,high_school,15987.74,662.07,1
34,female,obc,85063.62,200-880,high_school,18980.56,736.92,0
25,female,obc,62853.54,201-421,graduate,30955.64,726.06,0
